date locale	heure locale	t	hr	psta	rf1e
date loc	heure	C	0-100	hPa	kJ/m2/h
02/04/2015	12	0	0	0	268.79
02/04/2015	13	0	0	0	359.28
02/04/2015	14	0	0	0	462.44
02/04/2015	15	0	0	0	302.55
02/04/2015	16	0	0	0	183.90
02/04/2015	17	0	0	0	69.92
02/04/2015	18	0	0	0	6.66
02/04/2015	19	0	0	0	0.00
02/04/2015	20	0	0	0	0.00
02/04/2015	21	0	0	0	0.00
02/04/2015	22	0	0	0	0.00
02/04/2015	23	0	0	0	0.00
03/04/2015	00	0	0	0	0.00
03/04/2015	01	0	0	0	0.00
03/04/2015	02	0	0	0	0.00
03/04/2015	03	0	0	0	0.00
03/04/2015	04	0	0	0	0.67
03/04/2015	05	0	0	0	12.29
03/04/2015	06	0	0	0	84.75
03/04/2015	07	0	0	0	279.75
03/04/2015	08	0	0	0	190.18
03/04/2015	09	0	0	0	211.44
03/04/2015	10	0	0	0	267.78
03/04/2015	11	0	0	0	542.54
03/04/2015	12	0	0	0	474.10
03/04/2015	13	0	0	0	309.74
03/04/2015	14	0	0	0	126.07
03/04/2015	15	0	0	0	220.13
03/04/2015	16	0	0	0	115.21
03/04/2015	17	0	0	0	65.21
03/04/2015	18	0	0	0	6.41
03/04/2015	19	0	0	0	0.00
03/04/2015	20	0	0	0	0.00
03/04/2015	21	0	0	0	0.00
03/04/2015	22	0	0	0	0.00
03/04/2015	23	0	0	0	0.00
04/04/2015	00	0	0	0	0.00
04/04/2015	01	0	0	0	0.00
04/04/2015	02	0	0	0	0.00
04/04/2015	03	0	0	0	0.00
04/04/2015	04	0	0	0	0.65
04/04/2015	05	0	0	0	6.48
04/04/2015	06	0	0	0	29.72
04/04/2015	07	0	0	0	113.63
04/04/2015	08	0	0	0	113.01
04/04/2015	09	0	0	0	163.87
04/04/2015	10	0	0	0	227.71
04/04/2015	11	0	0	0	202.29
04/04/2015	12	0	0	0	237.28
04/04/2015	13	0	0	0	260.78
04/04/2015	14	0	0	0	126.14
04/04/2015	15	0	0	0	112.33
04/04/2015	16	0	0	0	107.92
04/04/2015	17	0	0	0	49.72
04/04/2015	18	0	0	0	11.09
04/04/2015	19	0	0	0	0.10
04/04/2015	20	0	0	0	0.00
04/04/2015	21	0	0	0	0.00
04/04/2015	22	0	0	0	0.00
04/04/2015	23	0	0	0	0.00
05/04/2015	00	0	0	0	0.00
05/04/2015	01	0	0	0	0.00
05/04/2015	02	0	0	0	0.00
05/04/2015	03	0	0	0	0.00
05/04/2015	04	0	0	0	0.04
05/04/2015	05	0	0	0	6.98
05/04/2015	06	0	0	0	34.06
05/04/2015	07	0	0	0	66.35
05/04/2015	08	0	0	0	71.91
05/04/2015	09	0	0	0	130.51
05/04/2015	10	0	0	0	137.17
05/04/2015	11	0	0	0	148.11
05/04/2015	12	0	0	0	236.40
05/04/2015	13	0	0	0	245.75
05/04/2015	14	0	0	0	399.95
05/04/2015	15	0	0	0	232.87
05/04/2015	16	0	0	0	121.59
05/04/2015	17	0	0	0	33.51
05/04/2015	18	0	0	0	4.08
05/04/2015	19	0	0	0	0.12
05/04/2015	20	0	0	0	0.00
05/04/2015	21	0	0	0	0.00
05/04/2015	22	0	0	0	0.00
05/04/2015	23	0	0	0	0.00
06/04/2015	00	0	0	0	0.00
06/04/2015	01	0	0	0	0.00
06/04/2015	02	0	0	0	0.00
06/04/2015	03	0	0	0	0.00
06/04/2015	04	0	0	0	1.92
06/04/2015	05	0	0	0	20.86
06/04/2015	06	0	0	0	100.21
06/04/2015	07	0	0	0	231.22
06/04/2015	08	0	0	0	364.30
06/04/2015	09	0	0	0	474.49
06/04/2015	10	0	0	0	571.85
06/04/2015	11	0	0	0	602.84
06/04/2015	12	0	0	0	593.40
06/04/2015	13	0	0	0	514.35
06/04/2015	14	0	0	0	350.69
06/04/2015	15	0	0	0	192.80
06/04/2015	16	0	0	0	114.01
06/04/2015	17	0	0	0	50.11
06/04/2015	18	0	0	0	9.11
06/04/2015	19	0	0	0	0.06
06/04/2015	20	0	0	0	0.00
06/04/2015	21	0	0	0	0.00
06/04/2015	22	0	0	0	0.00
06/04/2015	23	0	0	0	0.00
07/04/2015	00	0	0	0	0.00
07/04/2015	01	0	0	0	0.00
07/04/2015	02	0	0	0	0.00
07/04/2015	03	0	0	0	0.00
07/04/2015	04	0	0	0	0.53
07/04/2015	05	0	0	0	30.66
07/04/2015	06	0	0	0	117.77
07/04/2015	07	0	0	0	298.49
07/04/2015	08	0	0	0	370.02
07/04/2015	09	0	0	0	527.54
07/04/2015	10	0	0	0	586.63
07/04/2015	11	0	0	0	625.80
07/04/2015	12	0	0	0	619.49
07/04/2015	13	0	0	0	407.27
07/04/2015	14	0	0	0	284.33
07/04/2015	15	0	0	0	243.23
07/04/2015	16	0	0	0	181.83
07/04/2015	17	0	0	0	99.86
07/04/2015	18	0	0	0	13.08
07/04/2015	19	0	0	0	0.03
07/04/2015	20	0	0	0	0.00
07/04/2015	21	0	0	0	0.00
07/04/2015	22	0	0	0	0.00
07/04/2015	23	0	0	0	0.00
08/04/2015	00	0	0	0	0.00
08/04/2015	01	0	0	0	0.00
08/04/2015	02	0	0	0	0.00
08/04/2015	03	0	0	0	0.00
08/04/2015	04	0	0	0	1.39
08/04/2015	05	0	0	0	27.02
08/04/2015	06	0	0	0	107.65
08/04/2015	07	0	0	0	258.61
08/04/2015	08	0	0	0	303.35
08/04/2015	09	0	0	0	297.98
08/04/2015	10	0	0	0	431.95
08/04/2015	11	0	0	0	407.38
08/04/2015	12	0	0	0	398.73
08/04/2015	13	0	0	0	355.06
08/04/2015	14	0	0	0	313.67
08/04/2015	15	0	0	0	297.72
08/04/2015	16	0	0	0	210.01
08/04/2015	17	0	0	0	83.04
08/04/2015	18	0	0	0	14.82
08/04/2015	19	0	0	0	0.08
08/04/2015	20	0	0	0	0.00
08/04/2015	21	0	0	0	0.00
08/04/2015	22	0	0	0	0.00
08/04/2015	23	0	0	0	0.00
09/04/2015	00	0	0	0	0.00
09/04/2015	01	0	0	0	0.00
09/04/2015	02	0	0	0	0.00
09/04/2015	03	0	0	0	0.00
09/04/2015	04	0	0	0	1.48
09/04/2015	05	0	0	0	25.87
09/04/2015	06	0	0	0	103.53
09/04/2015	07	0	0	0	226.49
09/04/2015	08	0	0	0	333.83
09/04/2015	09	0	0	0	310.18
09/04/2015	10	0	0	0	350.99
09/04/2015	11	0	0	0	385.14
09/04/2015	12	0	0	0	510.53
09/04/2015	13	0	0	0	581.21
09/04/2015	14	0	0	0	509.45
09/04/2015	15	0	0	0	392.63
09/04/2015	16	0	0	0	258.89
09/04/2015	17	0	0	0	116.26
09/04/2015	18	0	0	0	18.48
09/04/2015	19	0	0	0	0.16
09/04/2015	20	0	0	0	0.00
09/04/2015	21	0	0	0	0.00
09/04/2015	22	0	0	0	0.00
09/04/2015	23	0	0	0	0.00
10/04/2015	00	0	0	0	0.00
10/04/2015	01	0	0	0	0.00
10/04/2015	02	0	0	0	0.00
10/04/2015	03	0	0	0	0.00
10/04/2015	04	0	0	0	2.35
10/04/2015	05	0	0	0	48.63
10/04/2015	06	0	0	0	141.12
10/04/2015	07	0	0	0	248.09
10/04/2015	08	0	0	0	315.50
10/04/2015	09	0	0	0	325.86
10/04/2015	10	0	0	0	592.67
10/04/2015	11	0	0	0	582.94
10/04/2015	12	0	0	0	542.56
10/04/2015	13	0	0	0	512.72
10/04/2015	14	0	0	0	491.61
10/04/2015	15	0	0	0	358.87
10/04/2015	16	0	0	0	171.29
10/04/2015	17	0	0	0	107.42
10/04/2015	18	0	0	0	21.16
10/04/2015	19	0	0	0	0.35
10/04/2015	20	0	0	0	0.00
10/04/2015	21	0	0	0	0.00
10/04/2015	22	0	0	0	0.00
10/04/2015	23	0	0	0	0.00
11/04/2015	00	0	0	0	0.00
11/04/2015	01	0	0	0	0.00
11/04/2015	02	0	0	0	0.00
11/04/2015	03	0	0	0	0.01
11/04/2015	04	0	0	0	1.61
11/04/2015	05	0	0	0	14.90
11/04/2015	06	0	0	0	44.67
11/04/2015	07	0	0	0	90.47
11/04/2015	08	0	0	0	125.17
11/04/2015	09	0	0	0	222.80
11/04/2015	10	0	0	0	560.89
11/04/2015	11	0	0	0	621.25
11/04/2015	12	0	0	0	589.74
11/04/2015	13	0	0	0	563.76
11/04/2015	14	0	0	0	410.99
11/04/2015	15	0	0	0	342.81
11/04/2015	16	0	0	0	132.31
11/04/2015	17	0	0	0	85.55
11/04/2015	18	0	0	0	13.97
11/04/2015	19	0	0	0	0.24
11/04/2015	20	0	0	0	0.00
11/04/2015	21	0	0	0	0.00
11/04/2015	22	0	0	0	0.00
11/04/2015	23	0	0	0	0.00
12/04/2015	00	0	0	0	0.00
12/04/2015	01	0	0	0	0.00
12/04/2015	02	0	0	0	0.00
12/04/2015	03	0	0	0	0.08
12/04/2015	04	0	0	0	0.76
12/04/2015	05	0	0	0	9.57
12/04/2015	06	0	0	0	15.46
12/04/2015	07	0	0	0	63.14
12/04/2015	08	0	0	0	95.44
12/04/2015	09	0	0	0	124.07
12/04/2015	10	0	0	0	186.15
12/04/2015	11	0	0	0	232.55
12/04/2015	12	0	0	0	279.43
12/04/2015	13	0	0	0	570.67
12/04/2015	14	0	0	0	441.12
12/04/2015	15	0	0	0	353.25
12/04/2015	16	0	0	0	271.39
12/04/2015	17	0	0	0	133.84
12/04/2015	18	0	0	0	23.13
12/04/2015	19	0	0	0	0.15
12/04/2015	20	0	0	0	0.00
12/04/2015	21	0	0	0	0.00
12/04/2015	22	0	0	0	0.00
12/04/2015	23	0	0	0	0.00
13/04/2015	00	0	0	0	0.00
13/04/2015	01	0	0	0	0.00
13/04/2015	02	0	0	0	0.00
13/04/2015	03	0	0	0	0.15
13/04/2015	04	0	0	0	3.92
13/04/2015	05	0	0	0	19.37
13/04/2015	06	0	0	0	50.45
13/04/2015	07	0	0	0	120.66
13/04/2015	08	0	0	0	101.79
13/04/2015	09	0	0	0	392.70
13/04/2015	10	0	0	0	632.68
13/04/2015	11	0	0	0	672.18
13/04/2015	12	0	0	0	463.29
13/04/2015	13	0	0	0	516.40
13/04/2015	14	0	0	0	99.18
13/04/2015	15	0	0	0	253.48
13/04/2015	16	0	0	0	85.30
13/04/2015	17	0	0	0	101.10
13/04/2015	18	0	0	0	45.06
13/04/2015	19	0	0	0	0.66
13/04/2015	20	0	0	0	0.00
13/04/2015	21	0	0	0	0.00
13/04/2015	22	0	0	0	0.00
13/04/2015	23	0	0	0	0.00
14/04/2015	00	0	0	0	0.00
14/04/2015	01	0	0	0	0.00
14/04/2015	02	0	0	0	0.00
14/04/2015	03	0	0	0	0.00
14/04/2015	04	0	0	0	5.36
14/04/2015	05	0	0	0	73.75
14/04/2015	06	0	0	0	204.80
14/04/2015	07	0	0	0	345.28
14/04/2015	08	0	0	0	473.26
14/04/2015	09	0	0	0	569.74
14/04/2015	10	0	0	0	607.55
14/04/2015	11	0	0	0	658.84
14/04/2015	12	0	0	0	528.86
14/04/2015	13	0	0	0	286.40
14/04/2015	14	0	0	0	177.06
14/04/2015	15	0	0	0	128.70
14/04/2015	16	0	0	0	59.94
14/04/2015	17	0	0	0	18.73
14/04/2015	18	0	0	0	3.33
14/04/2015	19	0	0	0	0.27
14/04/2015	20	0	0	0	0.00
14/04/2015	21	0	0	0	0.00
14/04/2015	22	0	0	0	0.00
14/04/2015	23	0	0	0	0.00
15/04/2015	00	0	0	0	0.00
15/04/2015	01	0	0	0	0.00
15/04/2015	02	0	0	0	0.00
15/04/2015	03	0	0	0	0.01
15/04/2015	04	0	0	0	7.55
15/04/2015	05	0	0	0	68.63
15/04/2015	06	0	0	0	142.58
15/04/2015	07	0	0	0	312.05
15/04/2015	08	0	0	0	445.39
15/04/2015	09	0	0	0	407.43
15/04/2015	10	0	0	0	575.12
15/04/2015	11	0	0	0	673.36
15/04/2015	12	0	0	0	544.36
15/04/2015	13	0	0	0	335.14
15/04/2015	14	0	0	0	212.85
15/04/2015	15	0	0	0	103.07
15/04/2015	16	0	0	0	47.19
15/04/2015	17	0	0	0	35.38
15/04/2015	18	0	0	0	9.23
15/04/2015	19	0	0	0	0.97
15/04/2015	20	0	0	0	0.00
15/04/2015	21	0	0	0	0.00
15/04/2015	22	0	0	0	0.00
15/04/2015	23	0	0	0	0.00
16/04/2015	00	0	0	0	0.00
16/04/2015	01	0	0	0	0.00
16/04/2015	02	0	0	0	0.00
16/04/2015	03	0	0	0	0.00
16/04/2015	04	0	0	0	10.33
16/04/2015	05	0	0	0	53.72
16/04/2015	06	0	0	0	203.06
16/04/2015	07	0	0	0	347.65
16/04/2015	08	0	0	0	470.36
16/04/2015	09	0	0	0	563.60
16/04/2015	10	0	0	0	595.39
16/04/2015	11	0	0	0	351.95
16/04/2015	12	0	0	0	411.60
16/04/2015	13	0	0	0	367.01
16/04/2015	14	0	0	0	442.44
16/04/2015	15	0	0	0	283.57
16/04/2015	16	0	0	0	279.91
16/04/2015	17	0	0	0	62.06
16/04/2015	18	0	0	0	17.76
16/04/2015	19	0	0	0	0.69
16/04/2015	20	0	0	0	0.00
16/04/2015	21	0	0	0	0.00
16/04/2015	22	0	0	0	0.00
16/04/2015	23	0	0	0	0.00
17/04/2015	00	0	0	0	0.00
17/04/2015	01	0	0	0	0.00
17/04/2015	02	0	0	0	0.00
17/04/2015	03	0	0	0	0.39
17/04/2015	04	0	0	0	3.26
17/04/2015	05	0	0	0	21.44
17/04/2015	06	0	0	0	57.83
17/04/2015	07	0	0	0	117.02
17/04/2015	08	0	0	0	114.48
17/04/2015	09	0	0	0	176.36
17/04/2015	10	0	0	0	273.97
17/04/2015	11	0	0	0	338.63
17/04/2015	12	0	0	0	446.46
17/04/2015	13	0	0	0	304.07
17/04/2015	14	0	0	0	222.16
17/04/2015	15	0	0	0	142.56
17/04/2015	16	0	0	0	106.12
17/04/2015	17	0	0	0	57.89
17/04/2015	18	0	0	0	29.24
17/04/2015	19	0	0	0	1.27
17/04/2015	20	0	0	0	0.00
17/04/2015	21	0	0	0	0.00
17/04/2015	22	0	0	0	0.00
17/04/2015	23	0	0	0	0.00
18/04/2015	00	0	0	0	0.00
18/04/2015	01	0	0	0	0.00
18/04/2015	02	0	0	0	0.00
18/04/2015	03	0	0	0	0.02
18/04/2015	04	0	0	0	9.56
18/04/2015	05	0	0	0	54.92
18/04/2015	06	0	0	0	195.12
18/04/2015	07	0	0	0	350.24
18/04/2015	08	0	0	0	475.57
18/04/2015	09	0	0	0	579.43
18/04/2015	10	0	0	0	649.98
18/04/2015	11	0	0	0	634.13
18/04/2015	12	0	0	0	559.95
18/04/2015	13	0	0	0	497.75
18/04/2015	14	0	0	0	475.57
18/04/2015	15	0	0	0	180.82
18/04/2015	16	0	0	0	243.51
18/04/2015	17	0	0	0	37.87
18/04/2015	18	0	0	0	7.72
18/04/2015	19	0	0	0	0.48
18/04/2015	20	0	0	0	0.02
18/04/2015	21	0	0	0	0.00
18/04/2015	22	0	0	0	0.00
18/04/2015	23	0	0	0	0.00
19/04/2015	00	0	0	0	0.00
19/04/2015	01	0	0	0	0.00
19/04/2015	02	0	0	0	0.00
19/04/2015	03	0	0	0	0.06
19/04/2015	04	0	0	0	9.59
19/04/2015	05	0	0	0	69.16
19/04/2015	06	0	0	0	202.06
19/04/2015	07	0	0	0	229.16
19/04/2015	08	0	0	0	209.90
19/04/2015	09	0	0	0	277.93
19/04/2015	10	0	0	0	334.79
19/04/2015	11	0	0	0	413.84
19/04/2015	12	0	0	0	667.96
19/04/2015	13	0	0	0	577.04
19/04/2015	14	0	0	0	500.42
19/04/2015	15	0	0	0	461.39
19/04/2015	16	0	0	0	297.32
19/04/2015	17	0	0	0	162.04
19/04/2015	18	0	0	0	49.94
19/04/2015	19	0	0	0	2.03
19/04/2015	20	0	0	0	0.00
19/04/2015	21	0	0	0	0.00
19/04/2015	22	0	0	0	0.00
19/04/2015	23	0	0	0	0.00
20/04/2015	00	0	0	0	0.00
20/04/2015	01	0	0	0	0.00
20/04/2015	02	0	0	0	0.00
20/04/2015	03	0	0	0	0.16
20/04/2015	04	0	0	0	14.06
20/04/2015	05	0	0	0	98.51
20/04/2015	06	0	0	0	225.69
20/04/2015	07	0	0	0	324.55
20/04/2015	08	0	0	0	505.20
20/04/2015	09	0	0	0	506.28
20/04/2015	10	0	0	0	455.44
20/04/2015	11	0	0	0	491.57
20/04/2015	12	0	0	0	536.57
20/04/2015	13	0	0	0	584.45
20/04/2015	14	0	0	0	525.28
20/04/2015	15	0	0	0	434.30
20/04/2015	16	0	0	0	306.09
20/04/2015	17	0	0	0	179.67
20/04/2015	18	0	0	0	54.03
20/04/2015	19	0	0	0	2.00
20/04/2015	20	0	0	0	0.00
20/04/2015	21	0	0	0	0.00
20/04/2015	22	0	0	0	0.00
20/04/2015	23	0	0	0	0.00
21/04/2015	00	0	0	0	0.00
21/04/2015	01	0	0	0	0.00
21/04/2015	02	0	0	0	0.00
21/04/2015	03	0	0	0	0.16
21/04/2015	04	0	0	0	14.78
21/04/2015	05	0	0	0	104.41
21/04/2015	06	0	0	0	241.77
21/04/2015	07	0	0	0	380.08
21/04/2015	08	0	0	0	503.60
21/04/2015	09	0	0	0	607.00
21/04/2015	10	0	0	0	650.80
21/04/2015	11	0	0	0	606.04
21/04/2015	12	0	0	0	582.55
21/04/2015	13	0	0	0	617.56
21/04/2015	14	0	0	0	516.94
21/04/2015	15	0	0	0	446.20
21/04/2015	16	0	0	0	311.07
21/04/2015	17	0	0	0	147.62
21/04/2015	18	0	0	0	41.53
21/04/2015	19	0	0	0	2.97
21/04/2015	20	0	0	0	0.00
21/04/2015	21	0	0	0	0.00
21/04/2015	22	0	0	0	0.00
21/04/2015	23	0	0	0	0.00
22/04/2015	00	0	0	0	0.00
22/04/2015	01	0	0	0	0.00
22/04/2015	02	0	0	0	0.00
22/04/2015	03	0	0	0	0.22
22/04/2015	04	0	0	0	18.49
22/04/2015	05	0	0	0	83.97
22/04/2015	06	0	0	0	161.78
22/04/2015	07	0	0	0	378.75
22/04/2015	08	0	0	0	452.24
22/04/2015	09	0	0	0	548.92
22/04/2015	10	0	0	0	646.94
22/04/2015	11	0	0	0	619.38
22/04/2015	12	0	0	0	640.62
22/04/2015	13	0	0	0	592.64
22/04/2015	14	0	0	0	515.49
22/04/2015	15	0	0	0	393.28
22/04/2015	16	0	0	0	199.11
22/04/2015	17	0	0	0	125.36
22/04/2015	18	0	0	0	60.11
22/04/2015	19	0	0	0	3.78
22/04/2015	20	0	0	0	0.06
22/04/2015	21	0	0	0	0.00
22/04/2015	22	0	0	0	0.00
22/04/2015	23	0	0	0	0.00
23/04/2015	00	0	0	0	0.00
23/04/2015	01	0	0	0	0.00
23/04/2015	02	0	0	0	0.00
23/04/2015	03	0	0	0	0.07
23/04/2015	04	0	0	0	10.31
23/04/2015	05	0	0	0	106.03
23/04/2015	06	0	0	0	260.59
23/04/2015	07	0	0	0	402.04
23/04/2015	08	0	0	0	525.38
23/04/2015	09	0	0	0	594.48
23/04/2015	10	0	0	0	691.19
23/04/2015	11	0	0	0	635.46
23/04/2015	12	0	0	0	669.37
23/04/2015	13	0	0	0	670.53
23/04/2015	14	0	0	0	497.36
23/04/2015	15	0	0	0	499.12
23/04/2015	16	0	0	0	274.74
23/04/2015	17	0	0	0	96.86
23/04/2015	18	0	0	0	16.56
23/04/2015	19	0	0	0	1.84
23/04/2015	20	0	0	0	0.10
23/04/2015	21	0	0	0	0.00
23/04/2015	22	0	0	0	0.00
23/04/2015	23	0	0	0	0.00
24/04/2015	00	0	0	0	0.00
24/04/2015	01	0	0	0	0.00
24/04/2015	02	0	0	0	0.00
24/04/2015	03	0	0	0	0.80
24/04/2015	04	0	0	0	15.06
24/04/2015	05	0	0	0	81.87
24/04/2015	06	0	0	0	228.44
24/04/2015	07	0	0	0	402.19
24/04/2015	08	0	0	0	438.18
24/04/2015	09	0	0	0	544.93
24/04/2015	10	0	0	0	720.33
24/04/2015	11	0	0	0	618.82
24/04/2015	12	0	0	0	607.08
24/04/2015	13	0	0	0	496.53
24/04/2015	14	0	0	0	441.14
24/04/2015	15	0	0	0	268.13
24/04/2015	16	0	0	0	191.23
24/04/2015	17	0	0	0	103.35
24/04/2015	18	0	0	0	19.74
24/04/2015	19	0	0	0	2.14
24/04/2015	20	0	0	0	0.00
24/04/2015	21	0	0	0	0.00
24/04/2015	22	0	0	0	0.00
24/04/2015	23	0	0	0	0.00
25/04/2015	00	0	0	0	0.00
25/04/2015	01	0	0	0	0.00
25/04/2015	02	0	0	0	0.00
25/04/2015	03	0	0	0	0.84
25/04/2015	04	0	0	0	9.92
25/04/2015	05	0	0	0	35.45
25/04/2015	06	0	0	0	63.05
25/04/2015	07	0	0	0	156.41
25/04/2015	08	0	0	0	328.26
25/04/2015	09	0	0	0	429.61
25/04/2015	10	0	0	0	440.20
25/04/2015	11	0	0	0	486.15
25/04/2015	12	0	0	0	354.79
25/04/2015	13	0	0	0	301.72
25/04/2015	14	0	0	0	310.06
25/04/2015	15	0	0	0	211.08
25/04/2015	16	0	0	0	86.15
25/04/2015	17	0	0	0	96.77
25/04/2015	18	0	0	0	41.82
25/04/2015	19	0	0	0	4.58
25/04/2015	20	0	0	0	0.08
25/04/2015	21	0	0	0	0.00
25/04/2015	22	0	0	0	0.00
25/04/2015	23	0	0	0	0.00
26/04/2015	00	0	0	0	0.00
26/04/2015	01	0	0	0	0.00
26/04/2015	02	0	0	0	0.00
26/04/2015	03	0	0	0	0.99
26/04/2015	04	0	0	0	8.72
26/04/2015	05	0	0	0	37.93
26/04/2015	06	0	0	0	152.14
26/04/2015	07	0	0	0	331.81
26/04/2015	08	0	0	0	276.73
26/04/2015	09	0	0	0	372.16
26/04/2015	10	0	0	0	692.62
26/04/2015	11	0	0	0	721.66
26/04/2015	12	0	0	0	704.60
26/04/2015	13	0	0	0	660.95
26/04/2015	14	0	0	0	578.48
26/04/2015	15	0	0	0	463.61
26/04/2015	16	0	0	0	336.16
26/04/2015	17	0	0	0	193.71
26/04/2015	18	0	0	0	74.55
26/04/2015	19	0	0	0	7.47
26/04/2015	20	0	0	0	0.00
26/04/2015	21	0	0	0	0.00
26/04/2015	22	0	0	0	0.00
26/04/2015	23	0	0	0	0.00
27/04/2015	00	0	0	0	0.00
27/04/2015	01	0	0	0	0.00
27/04/2015	02	0	0	0	0.00
27/04/2015	03	0	0	0	1.41
27/04/2015	04	0	0	0	17.31
27/04/2015	05	0	0	0	89.70
27/04/2015	06	0	0	0	145.59
27/04/2015	07	0	0	0	404.61
27/04/2015	08	0	0	0	549.91
27/04/2015	09	0	0	0	586.52
27/04/2015	10	0	0	0	580.09
27/04/2015	11	0	0	0	730.92
27/04/2015	12	0	0	0	433.99
27/04/2015	13	0	0	0	292.41
27/04/2015	14	0	0	0	295.94
27/04/2015	15	0	0	0	321.35
27/04/2015	16	0	0	0	330.03
27/04/2015	17	0	0	0	208.68
27/04/2015	18	0	0	0	78.83
27/04/2015	19	0	0	0	7.32
27/04/2015	20	0	0	0	0.00
27/04/2015	21	0	0	0	0.00
27/04/2015	22	0	0	0	0.00
27/04/2015	23	0	0	0	0.00
28/04/2015	00	0	0	0	0.00
28/04/2015	01	0	0	0	0.00
28/04/2015	02	0	0	0	0.00
28/04/2015	03	0	0	0	0.76
28/04/2015	04	0	0	0	21.21
28/04/2015	05	0	0	0	144.53
28/04/2015	06	0	0	0	280.72
28/04/2015	07	0	0	0	416.10
28/04/2015	08	0	0	0	527.92
28/04/2015	09	0	0	0	640.58
28/04/2015	10	0	0	0	723.00
28/04/2015	11	0	0	0	685.52
28/04/2015	12	0	0	0	739.72
28/04/2015	13	0	0	0	686.00
28/04/2015	14	0	0	0	490.39
28/04/2015	15	0	0	0	290.75
28/04/2015	16	0	0	0	241.63
28/04/2015	17	0	0	0	173.78
28/04/2015	18	0	0	0	55.49
28/04/2015	19	0	0	0	6.46
28/04/2015	20	0	0	0	0.10
28/04/2015	21	0	0	0	0.00
28/04/2015	22	0	0	0	0.00
28/04/2015	23	0	0	0	0.00
29/04/2015	00	0	0	0	0.00
29/04/2015	01	0	0	0	0.00
29/04/2015	02	0	0	0	0.00
29/04/2015	03	0	0	0	0.67
29/04/2015	04	0	0	0	7.08
29/04/2015	05	0	0	0	32.64
29/04/2015	06	0	0	0	93.82
29/04/2015	07	0	0	0	112.24
29/04/2015	08	0	0	0	284.59
29/04/2015	09	0	0	0	247.50
29/04/2015	10	0	0	0	389.06
29/04/2015	11	0	0	0	550.00
29/04/2015	12	0	0	0	601.83
29/04/2015	13	0	0	0	458.33
29/04/2015	14	0	0	0	533.15
29/04/2015	15	0	0	0	464.90
29/04/2015	16	0	0	0	138.55
29/04/2015	17	0	0	0	51.55
29/04/2015	18	0	0	0	56.61
29/04/2015	19	0	0	0	11.06
29/04/2015	20	0	0	0	0.15
29/04/2015	21	0	0	0	0.00
29/04/2015	22	0	0	0	0.00
29/04/2015	23	0	0	0	0.00
30/04/2015	00	0	0	0	0.00
30/04/2015	01	0	0	0	0.00
30/04/2015	02	0	0	0	0.00
30/04/2015	03	0	0	0	1.84
30/04/2015	04	0	0	0	42.28
30/04/2015	05	0	0	0	147.00
30/04/2015	06	0	0	0	219.16
30/04/2015	07	0	0	0	338.73
30/04/2015	08	0	0	0	179.71
30/04/2015	09	0	0	0	207.92
30/04/2015	10	0	0	0	703.64
30/04/2015	11	0	0	0	720.99
30/04/2015	12	0	0	0	658.43
30/04/2015	13	0	0	0	618.84
30/04/2015	14	0	0	0	552.10
30/04/2015	15	0	0	0	457.21
30/04/2015	16	0	0	0	332.99
30/04/2015	17	0	0	0	178.13
30/04/2015	18	0	0	0	74.99
30/04/2015	19	0	0	0	5.53
30/04/2015	20	0	0	0	0.24
30/04/2015	21	0	0	0	0.00
30/04/2015	22	0	0	0	0.00
30/04/2015	23	0	0	0	0.00
01/05/2015	00	0	0	0	0.00
01/05/2015	01	0	0	0	0.00
01/05/2015	02	0	0	0	0.06
01/05/2015	03	0	0	0	1.11
01/05/2015	04	0	0	0	22.26
01/05/2015	05	0	0	0	87.11
01/05/2015	06	0	0	0	118.55
01/05/2015	07	0	0	0	205.49
01/05/2015	08	0	0	0	324.17
01/05/2015	09	0	0	0	217.02
01/05/2015	10	0	0	0	212.68
01/05/2015	11	0	0	0	274.75
01/05/2015	12	0	0	0	123.23
01/05/2015	13	0	0	0	215.69
01/05/2015	14	0	0	0	165.39
01/05/2015	15	0	0	0	83.77
01/05/2015	16	0	0	0	151.87
01/05/2015	17	0	0	0	63.32
01/05/2015	18	0	0	0	39.26
01/05/2015	19	0	0	0	5.88
01/05/2015	20	0	0	0	0.23
01/05/2015	21	0	0	0	0.00
01/05/2015	22	0	0	0	0.00
01/05/2015	23	0	0	0	0.00
02/05/2015	00	0	0	0	0.00
02/05/2015	01	0	0	0	0.00
02/05/2015	02	0	0	0	0.04
02/05/2015	03	0	0	0	0.95
02/05/2015	04	0	0	0	19.92
02/05/2015	05	0	0	0	38.10
02/05/2015	06	0	0	0	98.23
02/05/2015	07	0	0	0	139.75
02/05/2015	08	0	0	0	216.41
02/05/2015	09	0	0	0	326.20
02/05/2015	10	0	0	0	405.93
02/05/2015	11	0	0	0	237.65
02/05/2015	12	0	0	0	102.66
02/05/2015	13	0	0	0	111.95
02/05/2015	14	0	0	0	101.23
02/05/2015	15	0	0	0	137.79
02/05/2015	16	0	0	0	89.57
02/05/2015	17	0	0	0	37.77
02/05/2015	18	0	0	0	20.67
02/05/2015	19	0	0	0	3.14
02/05/2015	20	0	0	0	0.27
02/05/2015	21	0	0	0	0.00
02/05/2015	22	0	0	0	0.00
02/05/2015	23	0	0	0	0.00
03/05/2015	00	0	0	0	0.00
03/05/2015	01	0	0	0	0.00
